time_preceding,time_following,callsign_preceding,callsign_following,X_pre,Y_pre,X_fol,Y_fol,distance_nm
07:07:06:359,07:07:10:109,RYR4WX,VLG5FN,10.77615798097114,4.111431851541774,15.77607605022003,5.514485677908398,5.1930473461045565
07:07:10:109,07:07:10:305,VLG5FN,VLG6VG,15.77607605022003,5.514485677908398,17.589989488873112,10.204038153731492,5.028139256864785
07:07:10:305,07:07:10:367,VLG6VG,RYR4WX,17.589989488873112,10.204038153731492,10.4631112625835,4.149822036300696,9.351252645978494
07:07:10:367,07:07:14:094,RYR4WX,VLG5FN,10.4631112625835,4.149822036300696,15.733138646395426,5.242758899200845,5.382164955890297
07:07:14:094,07:07:14:336,VLG5FN,VLG6VG,15.733138646395426,5.242758899200845,17.41360664443932,10.13180627599028,5.169792737135727
07:07:14:336,07:07:14:375,VLG6VG,RYR4WX,17.41360664443932,10.13180627599028,10.154827814934787,4.197830625619399,9.375603293381056
07:07:14:375,07:07:18:086,RYR4WX,VLG5FN,10.154827814934787,4.197830625619399,15.687370122870762,4.977612352539054,5.58722506533783
07:07:18:086,07:07:18:344,VLG5FN,VLG6VG,15.687370122870762,4.977612352539054,17.258328545002442,10.053418448454693,5.313352791543285
07:07:18:344,07:07:18:383,VLG6VG,RYR4WX,17.258328545002442,10.053418448454693,9.848822093557825,4.240339278324182,9.417678869668716
07:07:18:383,07:07:22:070,RYR4WX,VLG5FN,9.848822093557825,4.240339278324182,15.619542915327632,4.714101338587083,5.790135515905663
07:07:22:070,07:07:22:359,VLG5FN,VLG6VG,15.619542915327632,4.714101338587083,17.096906712064698,9.972773612491324,5.46225574943526
07:07:22:359,07:07:26:070,VLG6VG,VLG5FN,17.096906712064698,9.972773612491324,15.491237674120397,4.469186531458421,5.733030945139337
07:07:26:070,07:07:26:367,VLG5FN,VLG6VG,15.491237674120397,4.469186531458421,16.937645782755173,9.891578186930538,5.611989636667023
07:07:26:367,07:07:30:070,VLG6VG,VLG5FN,16.937645782755173,9.891578186930538,15.363590604023337,4.232633038444168,5.873781567207784
07:07:30:070,07:07:30:367,VLG5FN,VLG6VG,15.363590604023337,4.232633038444168,16.79068716083533,9.79636971931486,5.743846310315996
07:07:30:367,07:07:34:070,VLG6VG,VLG5FN,16.79068716083533,9.79636971931486,15.189249517805182,4.021915466182212,5.992405564215066
07:07:34:070,07:07:34:352,VLG5FN,VLG6VG,15.189249517805182,4.021915466182212,16.67512363452855,9.669233302075549,5.839522294704204
07:07:34:352,07:07:38:070,VLG6VG,VLG5FN,16.67512363452855,9.669233302075549,14.990343547115478,3.841375056806197,6.066499457668942
07:07:42:078,07:07:42:320,VLG5FN,VLG6VG,14.772591561449484,3.662512841311097,16.47914271216953,9.37866448519434,5.9654594496897735
07:07:42:320,07:07:46:086,VLG6VG,VLG5FN,16.47914271216953,9.37866448519434,14.555110225951172,3.498574414857898,6.186869987586035
07:07:46:086,07:07:46:289,VLG5FN,VLG6VG,14.555110225951172,3.498574414857898,16.45165648369376,9.179308970473146,5.988959241731287
07:07:46:289,07:07:50:086,VLG6VG,VLG5FN,16.45165648369376,9.179308970473146,14.335624638532405,3.3331492818764565,6.217328515874797
07:07:50:086,07:07:50:266,VLG5FN,VLG6VG,14.335624638532405,3.3331492818764565,16.41203538579779,9.009966164119174,6.044644861848801
07:07:50:266,07:07:54:086,VLG6VG,VLG5FN,16.41203538579779,9.009966164119174,14.110653236298583,3.1590959111128694,6.287212618923241
07:07:54:086,07:07:54:234,VLG5FN,VLG6VG,14.110653236298583,3.1590959111128694,16.393154697061977,8.820136001469848,6.10386662886862
07:07:54:234,07:07:58:086,VLG6VG,VLG5FN,16.393154697061977,8.820136001469848,13.888679043284492,2.98951251013672,6.345752012019527
07:07:58:086,07:07:58:203,VLG5FN,VLG6VG,13.888679043284492,2.98951251013672,16.376788550927667,8.613088322574278,6.149414105445908
07:07:58:203,07:08:02:094,VLG6VG,VLG5FN,16.376788550927667,8.613088322574278,13.669122741684212,2.820050979936631,6.394586443839841
07:08:02:094,07:08:02:172,VLG5FN,VLG6VG,13.669122741684212,2.820050979936631,16.36987090372687,8.40957340573504,6.207801670743043
07:08:02:172,07:08:06:094,VLG6VG,VLG5FN,16.36987090372687,8.40957340573504,13.445248391799892,2.645398784596886,6.463677428541995
07:08:06:094,07:08:06:141,VLG5FN,VLG6VG,13.445248391799892,2.645398784596886,16.366111021172703,8.19354748801774,6.270039276985206
07:08:06:141,07:08:10:094,VLG6VG,VLG5FN,16.366111021172703,8.19354748801774,13.222401711087052,2.4760039814954555,6.524815091272268
07:08:10:094,07:08:10:117,VLG5FN,VLG6VG,13.222401711087052,2.4760039814954555,16.361827890151776,7.969101926100391,6.32693620663429
07:08:10:117,07:08:14:094,VLG6VG,VLG5FN,16.361827890151776,7.969101926100391,13.002251173015257,2.306174646158525,6.584489433223777
07:08:14:094,07:08:14:094,VLG5FN,VLG6VG,13.002251173015257,2.306174646158525,16.366741243117154,7.74804273330747,6.39794667918891
07:08:18:063,07:08:18:094,VLG6VG,VLG5FN,16.372485560227787,7.512236615766866,12.776544211826248,2.1312492601079067,6.471925455604806
07:08:18:094,07:08:22:047,VLG5FN,VLG6VG,12.776544211826248,2.1312492601079067,16.37768826341164,7.267135055484047,6.272604035280343
07:08:22:047,07:08:22:102,VLG6VG,VLG5FN,16.37768826341164,7.267135055484047,12.551280783098166,1.956661856287096,6.5454197577228
07:08:22:102,07:08:26:023,VLG5FN,VLG6VG,12.551280783098166,1.956661856287096,16.383870765448048,7.01244968928481,6.344268010188125
07:09:49:727,07:11:13:719,VLG6VG,IBE04YC,16.809747176285473,1.4063428238192122,18.248477701806877,10.50733192719346,9.214008258342506
07:12:49:648,07:12:53:586,IBE04YC,VLG8QR,16.6425595328362,6.967830935056252,18.25630140946296,10.51705352749119,3.898864431476098
07:12:53:586,07:12:53:633,VLG8QR,IBE04YC,18.25630140946296,10.51705352749119,16.6335191815422,6.730007016826825,4.120090221486733
07:12:57:617,07:12:57:656,IBE04YC,VLG8QR,16.619752403796543,6.482957573277679,18.15166617244995,10.466527369323876,4.267972365721388
07:12:57:656,07:13:01:602,VLG8QR,IBE04YC,18.15166617244995,10.466527369323876,16.605049411273058,6.228794644602324,4.511141989799174
07:13:01:602,07:13:01:719,IBE04YC,VLG8QR,16.605049411273058,6.228794644602324,18.02357566344244,10.406655159668205,4.412112329875596
07:13:01:719,07:13:05:586,VLG8QR,IBE04YC,18.02357566344244,10.406655159668205,16.591410364369867,5.96671518988284,4.665207860231449
07:13:05:586,07:13:05:766,IBE04YC,VLG8QR,16.591410364369867,5.96671518988284,17.881722423375418,10.336948583103164,4.556736235600341
07:13:05:766,07:13:09:570,VLG8QR,IBE04YC,17.881722423375418,10.336948583103164,16.57683832961334,5.698185515964385,4.818801229684002
07:13:09:570,07:13:09:813,IBE04YC,VLG8QR,16.57683832961334,5.698185515964385,17.726586166286715,10.265334846856543,4.709646812511932
07:13:09:813,07:13:13:563,VLG8QR,IBE04YC,17.726586166286715,10.265334846856543,16.560361965242883,5.423783156462673,4.9800302868412425
07:13:13:563,07:13:13:844,IBE04YC,VLG8QR,16.560361965242883,5.423783156462673,17.56003868615537,10.18948424609164,4.869420953463056
07:13:13:844,07:13:17:547,VLG8QR,IBE04YC,17.56003868615537,10.18948424609164,16.545059537180908,5.145407583045956,5.1451814404873035
07:13:17:547,07:13:17:867,IBE04YC,VLG8QR,16.545059537180908,5.145407583045956,17.389779795999697,10.111441306535257,5.037364713666451
07:13:17:867,07:13:21:531,VLG8QR,IBE04YC,17.389779795999697,10.111441306535257,16.52843309637787,4.856318014880658,5.325245435417984
07:13:21:531,07:13:21:883,IBE04YC,VLG8QR,16.52843309637787,4.856318014880658,17.22073762861974,10.030889617320996,5.22067781366985
07:13:21:883,07:13:25:523,VLG8QR,IBE04YC,17.22073762861974,10.030889617320996,16.510629308060725,4.564613252884147,5.512207463378722
07:13:25:523,07:13:25:891,IBE04YC,VLG8QR,16.510629308060725,4.564613252884147,17.06040457079942,9.955476001671723,5.418824043626527
07:13:25:891,07:13:29:508,VLG8QR,IBE04YC,17.06040457079942,9.955476001671723,16.493331625300524,4.273791251531726,5.709913600527612
07:13:29:508,07:13:29:898,IBE04YC,VLG8QR,16.493331625300524,4.273791251531726,16.898445537681074,9.871706302905174,5.612554695002773
07:13:29:898,07:13:33:508,VLG8QR,IBE04YC,16.898445537681074,9.871706302905174,16.465878659674473,3.97456157441772,5.912988250679663
07:13:33:508,07:13:33:898,IBE04YC,VLG8QR,16.465878659674473,3.97456157441772,16.757670284861685,9.769235435404944,5.802015814157867
07:13:33:898,07:13:37:500,VLG8QR,IBE04YC,16.757670284861685,9.769235435404944,16.395867945176757,3.6879019912474567,6.092086456381742
07:13:37:500,07:13:37:891,IBE04YC,VLG8QR,16.395867945176757,3.6879019912474567,16.633161730610865,9.640245810725514,5.957071871807849
07:13:37:891,07:13:41:492,VLG8QR,IBE04YC,16.633161730610865,9.640245810725514,16.303226185734875,3.411692747221734,6.237285525663784
07:13:41:492,07:13:41:867,IBE04YC,VLG8QR,16.303226185734875,3.411692747221734,16.534214578702716,9.49199389445102,6.08468714714928
07:13:41:867,07:13:45:492,VLG8QR,IBE04YC,16.534214578702716,9.49199389445102,16.19325776818658,3.136776938668236,6.364356534772886
07:13:45:492,07:13:45:844,IBE04YC,VLG8QR,16.19325776818658,3.136776938668236,16.453176271288022,9.330855411077971,6.199529478163986
07:13:45:844,07:13:49:492,VLG8QR,IBE04YC,16.453176271288022,9.330855411077971,16.048998033744063,2.884703706892686,6.458810404484327
07:13:49:492,07:13:49:820,IBE04YC,VLG8QR,16.048998033744063,2.884703706892686,16.41748029990959,9.147099685705085,6.273227444938066
07:13:49:820,07:13:53:492,VLG8QR,IBE04YC,16.41748029990959,9.147099685705085,15.89633539183932,2.6353845619490937,6.53253594465121
07:13:53:492,07:13:53:781,IBE04YC,VLG8QR,15.89633539183932,2.6353845619490937,16.39552746941082,8.955269317166183,6.339569074435226
07:13:53:781,07:13:57:492,VLG8QR,IBE04YC,16.39552746941082,8.955269317166183,15.749889828793783,2.381103128098715,6.605793596870811
07:13:57:492,07:13:57:750,IBE04YC,VLG8QR,15.749889828793783,2.381103128098715,16.387219713240718,8.757361787405088,6.408031200921906
07:13:57:750,07:14:01:484,VLG8QR,IBE04YC,16.387219713240718,8.757361787405088,15.613496062297926,2.127404927201684,6.674951404780893
07:14:01:484,07:14:01:719,IBE04YC,VLG8QR,15.613496062297926,2.127404927201684,16.38540960938809,8.554976756898004,6.473757035144817
07:14:01:719,07:14:05:484,VLG8QR,IBE04YC,16.38540960938809,8.554976756898004,15.485699672982676,1.8716800303519296,6.7435845886833885
07:14:05:484,07:14:05:695,IBE04YC,VLG8QR,15.485699672982676,1.8716800303519296,16.38402531800823,8.343906533326587,6.534271563863729
07:14:05:695,07:14:09:547,VLG8QR,VLG9FC,16.38402531800823,8.343906533326587,18.165841242724134,10.472918735362224,2.7762494387190473
07:14:09:547,07:14:09:664,VLG9FC,VLG8QR,18.165841242724134,10.472918735362224,16.393338129600316,8.130857030898106,2.937178971998642
07:14:09:664,07:14:13:609,VLG8QR,VLG9FC,16.393338129600316,8.130857030898106,18.043122636097024,10.417750699614436,2.8198708427677
07:14:13:609,07:14:13:633,VLG9FC,VLG8QR,18.043122636097024,10.417750699614436,16.39975152888649,7.906426679998973,3.001235900010517
07:14:17:617,07:14:17:672,VLG8QR,VLG9FC,16.409133982024564,7.675587001143378,17.904835366352795,10.35397847736391,3.067719597840094
07:14:17:672,07:14:21:594,VLG9FC,VLG8QR,17.904835366352795,10.35397847736391,16.421951294568544,7.44321674827664,3.266722977828171
07:14:21:594,07:14:21:711,VLG8QR,VLG9FC,16.421951294568544,7.44321674827664,17.751508692799806,10.28009296270264,3.132984125584978
07:14:21:711,07:14:25:570,VLG9FC,VLG8QR,17.751508692799806,10.28009296270264,16.430404656093497,7.199217631664683,3.3521796910666857
07:14:25:570,07:14:25:742,VLG8QR,VLG9FC,16.430404656093497,7.199217631664683,17.58521025241143,10.20326404969589,3.2183646230614302
07:14:25:742,07:14:29:547,VLG9FC,VLG8QR,17.58521025241143,10.20326404969589,16.438735744641107,6.94581498640644,3.453314088943044
07:14:29:547,07:14:29:773,VLG8QR,VLG9FC,16.438735744641107,6.94581498640644,17.41064116256001,10.129144936147782,3.3283914598947546
07:14:29:773,07:14:33:523,VLG9FC,VLG8QR,17.41064116256001,10.129144936147782,16.445782019805957,6.687998376885577,3.57385545422282
07:14:33:523,07:14:33:789,VLG8QR,VLG9FC,16.445782019805957,6.687998376885577,17.245739201039328,10.049465851253316,3.455342974733343
07:14:33:789,07:14:37:508,VLG9FC,VLG8QR,17.245739201039328,10.049465851253316,16.450640133936847,6.421498853253363,3.7140714943420288
07:14:37:508,07:14:37:797,VLG8QR,VLG9FC,16.450640133936847,6.421498853253363,17.081459853632236,9.972163131729738,3.6062654280023163
07:14:37:797,07:14:41:484,VLG9FC,VLG8QR,17.081459853632236,9.972163131729738,16.452684956676915,6.146599498843545,3.876892438577911
07:14:41:484,07:14:41:805,VLG8QR,VLG9FC,16.452684956676915,6.146599498843545,16.916939762709358,9.89167072407746,3.773737008192182
07:14:41:805,07:14:45:469,VLG9FC,VLG8QR,16.916939762709358,9.89167072407746,16.455039900369385,5.873784825145694,4.044348968581274
07:14:45:469,07:14:45:805,VLG8QR,VLG9FC,16.455039900369385,5.873784825145694,16.76420594862389,9.797529558661887,3.935906042982908
07:14:45:805,07:14:49:461,VLG9FC,VLG8QR,16.76420594862389,9.797529558661887,16.45426804052301,5.596306576401883,4.212640033701859
07:14:49:461,07:14:49:805,VLG8QR,VLG9FC,16.45426804052301,5.596306576401883,16.633027959131482,9.676912731588947,4.084519763968766
07:14:49:805,07:14:53:438,VLG9FC,VLG8QR,16.633027959131482,9.676912731588947,16.452853617449925,5.312049177042098,4.368580621118459
07:14:53:438,07:14:53:789,VLG8QR,VLG9FC,16.452853617449925,5.312049177042098,16.51172172857708,9.536404948526195,4.224765927075568
07:14:53:789,07:14:57:430,VLG9FC,VLG8QR,16.51172172857708,9.536404948526195,16.4501010049326,5.034496655482807,4.502329995963791
07:14:57:430,07:14:57:766,VLG8QR,VLG9FC,16.4501010049326,5.034496655482807,16.419161929549514,9.374691112594824,4.340304730307706
07:14:57:766,07:15:01:414,VLG9FC,VLG8QR,16.419161929549514,9.374691112594824,16.446075063082755,4.754452119503242,4.620317377631163
07:15:01:414,07:15:01:742,VLG8QR,VLG9FC,16.446075063082755,4.754452119503242,16.34979173855067,9.194873174834733,4.441464806481549
07:15:01:742,07:15:05:398,VLG9FC,VLG8QR,16.34979173855067,9.194873174834733,16.442388961044077,4.475364578485798,4.7204168922485
07:15:05:398,07:15:05:719,VLG8QR,VLG9FC,16.442388961044077,4.475364578485798,16.288835140799378,9.004409906755912,4.531647643102571
07:15:05:719,07:15:09:391,VLG9FC,VLG8QR,16.288835140799378,9.004409906755912,16.435737679426765,4.193638706861568,4.813013597901842
07:15:09:391,07:15:09:688,VLG8QR,VLG9FC,16.435737679426765,4.193638706861568,16.23783463576708,8.8082987244962,4.6189016760530235
07:15:09:688,07:15:13:375,VLG9FC,VLG8QR,16.23783463576708,8.8082987244962,16.4094210013365,3.906064471415998,4.905236238237882
07:15:13:375,07:15:13:664,VLG8QR,VLG9FC,16.4094210013365,3.906064471415998,16.189349640620236,8.603811752099357,4.702899203361199
07:15:13:664,07:15:17:375,VLG9FC,VLG8QR,16.189349640620236,8.603811752099357,16.32940268470192,3.6381716557524175,4.967614761795141
07:15:17:375,07:15:17:641,VLG8QR,VLG9FC,16.32940268470192,3.6381716557524175,16.14580481011871,8.387961969320742,4.753337375194291
07:15:17:641,07:15:21:375,VLG9FC,VLG8QR,16.14580481011871,8.387961969320742,16.234444352291746,3.3668150354071256,5.021929260790793
07:15:21:375,07:15:21:617,VLG8QR,VLG9FC,16.234444352291746,3.3668150354071256,16.111004735652692,8.174486446950866,4.80925584059852
07:15:21:617,07:15:25:367,VLG9FC,VLG8QR,16.111004735652692,8.174486446950866,16.115950157348298,3.11059010066652,5.063898761143205
07:15:25:367,07:15:25:594,VLG8QR,VLG9FC,16.115950157348298,3.11059010066652,16.074334112148023,7.946490302188848,4.8360792646835105
07:15:25:594,07:15:29:367,VLG9FC,VLG8QR,16.074334112148023,7.946490302188848,16.01741824974403,2.8445464342765474,5.1022613267766985
07:15:29:367,07:15:29:570,VLG8QR,VLG9FC,16.01741824974403,2.8445464342765474,16.03962129874673,7.710340754290613,4.8658449769866445
07:15:29:570,07:15:33:367,VLG9FC,VLG8QR,16.03962129874673,7.710340754290613,15.88934699110301,2.5915775764966416,5.120968544902149
07:15:33:367,07:15:33:555,VLG8QR,VLG9FC,15.88934699110301,2.5915775764966416,16.007568858657965,7.4666642432477905,4.8765199085313915
07:15:33:555,07:15:37:359,VLG9FC,VLG8QR,16.007568858657965,7.4666642432477905,15.757991076050155,2.3358262415145794,5.136904483207867
07:15:37:359,07:15:37:531,VLG8QR,VLG9FC,15.757991076050155,2.3358262415145794,15.978510068983311,7.220596937029089,4.889745737152553
07:15:37:531,07:15:41:359,VLG9FC,VLG8QR,15.978510068983311,7.220596937029089,15.62733101756074,2.083865950284538,5.14872139043663
07:15:41:359,07:15:41:508,VLG8QR,VLG9FC,15.62733101756074,2.083865950284538,15.946477328832176,6.965843444003726,4.8923980436161205
07:15:41:508,07:15:45:359,VLG9FC,VLG8QR,15.946477328832176,6.965843444003726,15.495966819209684,1.824165122396655,5.161377304767054
07:15:45:359,07:15:45:492,VLG8QR,VLG9FC,15.495966819209684,1.824165122396655,15.917997232197076,6.716840948593551,4.910843757414583
07:15:45:492,07:15:49:352,VLG9FC,VLG8QR,15.917997232197076,6.716840948593551,15.365791449492615,1.5647327296802955,5.181616574568768
07:15:49:352,07:15:49:383,VLG8QR,WMT182,15.365791449492615,1.5647327296802955,18.22330554405805,10.504009114003091,9.38488407365543
07:15:49:383,07:15:49:477,WMT182,VLG9FC,18.22330554405805,10.504009114003091,15.886844551642556,6.462652804002859,4.668148540209264
07:15:49:477,07:15:53:453,VLG9FC,WMT182,15.886844551642556,6.462652804002859,18.107233214649582,10.449250481017716,4.563232062167163
07:15:53:453,07:15:53:461,WMT182,VLG9FC,18.107233214649582,10.449250481017716,15.855367864542416,6.210628034798209,4.79966850903363
07:15:57:445,07:15:57:508,VLG9FC,WMT182,15.823801704918038,5.955557689316959,17.97657042697502,10.385410076581444,4.92524165332217
07:15:57:508,07:16:01:430,WMT182,VLG9FC,17.97657042697502,10.385410076581444,15.79112439440651,5.698163330309128,5.17169763440496
07:16:01:430,07:16:01:563,VLG9FC,WMT182,15.79112439440651,5.698163330309128,17.832367432474864,10.320306638561776,5.052809307948131
07:16:01:563,07:16:05:422,WMT182,VLG9FC,17.832367432474864,10.320306638561776,15.760090107654776,5.446027791371403,5.296501448232694
07:16:05:422,07:16:05:594,VLG9FC,WMT182,15.760090107654776,5.446027791371403,17.67278647054352,10.244817813709108,5.165926156566289
07:16:05:594,07:16:09:406,WMT182,VLG9FC,17.67278647054352,10.244817813709108,15.727724727823796,5.195280922042247,5.411200236851019
07:16:09:406,07:16:09:625,VLG9FC,WMT182,15.727724727823796,5.195280922042247,17.497822127930622,10.16291353770266,5.273577401540444
07:16:09:625,07:16:13:391,WMT182,VLG9FC,17.497822127930622,10.16291353770266,15.690666102540268,4.939019423927811,5.527647113558913
07:16:13:391,07:16:13:648,VLG9FC,WMT182,15.690666102540268,4.939019423927811,17.32117266743939,10.08193042100743,5.39519093101084
07:16:13:648,07:16:17:383,WMT182,VLG9FC,17.32117266743939,10.08193042100743,15.631894663837771,4.680284875505359,5.659632035096861
07:16:17:383,07:16:17:664,VLG9FC,WMT182,15.631894663837771,4.680284875505359,17.154090206152063,10.006162036383888,5.539137730893594
07:16:17:664,07:16:21:375,WMT182,VLG9FC,17.154090206152063,10.006162036383888,15.512821355740613,4.448823963421424,5.794632852608443
07:16:21:375,07:16:21:672,VLG9FC,WMT182,15.512821355740613,4.448823963421424,16.97992131046596,9.923878748991704,5.66821022741316
07:16:21:672,07:16:25:375,WMT182,VLG9FC,16.97992131046596,9.923878748991704,15.390467531397192,4.227073258497956,5.914385522800801
07:16:25:375,07:16:25:680,VLG9FC,WMT182,15.390467531397192,4.227073258497956,16.811021100677195,9.843650363301553,5.7934368743776
07:16:25:680,07:16:29:375,WMT182,VLG9FC,16.811021100677195,9.843650363301553,15.223869172206802,4.02553957824732,6.0307101033967525
07:16:29:375,07:16:29:680,VLG9FC,WMT182,15.223869172206802,4.02553957824732,16.659146388280163,9.74927031026355,5.900941804458534
07:16:29:680,07:16:33:375,WMT182,VLG9FC,16.659146388280163,9.74927031026355,15.026304939675637,3.8523119885256154,6.118847002875231
07:16:33:375,07:16:33:672,VLG9FC,WMT182,15.026304939675637,3.8523119885256154,16.523298837537176,9.62811457415811,5.966647822557796
07:16:33:672,07:16:37:383,WMT182,VLG9FC,16.523298837537176,9.62811457415811,14.809501135337133,3.703227547786285,6.167770167518834
07:16:37:383,07:16:37:656,VLG9FC,WMT182,14.809501135337133,3.703227547786285,16.40725001145584,9.494360672887186,6.007497344467122
07:16:37:656,07:16:41:398,WMT182,VLG9FC,16.40725001145584,9.494360672887186,14.576911791541612,3.5733900368174023,6.197421340564107
07:16:41:398,07:16:41:648,VLG9FC,WMT182,14.576911791541612,3.5733900368174023,16.307536532818492,9.340966272655708,6.021627490249329
07:16:41:648,07:16:45:398,WMT182,VLG9FC,16.307536532818492,9.340966272655708,14.340028236090326,3.480474896048334,6.181945330798677
07:16:45:398,07:16:45:625,VLG9FC,WMT182,14.340028236090326,3.480474896048334,16.24450776469454,9.176857345156533,6.006314617249121
07:16:45:625,07:16:49:414,WMT182,VLG9FC,16.24450776469454,9.176857345156533,14.056747404857582,3.426267305747233,6.152688940083627
07:16:49:414,07:16:49:594,VLG9FC,WMT182,14.056747404857582,3.426267305747233,16.196365585919853,8.99385352223192,5.964560523519104
07:16:49:594,07:16:53:422,WMT182,VLG9FC,16.196365585919853,8.99385352223192,13.817534845862664,3.392991982055528,6.085103588441868
07:16:53:422,07:16:53:570,VLG9FC,WMT182,13.817534845862664,3.392991982055528,16.180569560251495,8.811352066329112,5.91122314451552
07:16:53:570,07:16:57:430,WMT182,VLG9FC,16.180569560251495,8.811352066329112,13.549262743641512,3.401488358442363,6.015845817592763
07:16:57:430,07:16:57:539,VLG9FC,WMT182,13.549262743641512,3.401488358442363,16.173857457949826,8.625682936618876,5.8464268066079494
07:16:57:539,07:17:01:438,WMT182,VLG9FC,16.173857457949826,8.625682936618876,13.284222089752644,3.4385674298922284,5.937689773073371
07:17:01:438,07:17:01:508,VLG9FC,WMT182,13.284222089752644,3.4385674298922284,16.16801118844105,8.43919750053579,5.772567944090284
07:17:01:508,07:17:05:453,WMT182,VLG9FC,16.16801118844105,8.43919750053579,13.023163033207132,3.4810494419275173,5.871396945409088
07:17:05:453,07:17:05:484,VLG9FC,WMT182,13.023163033207132,3.4810494419275173,16.168133869412213,8.252820695230792,5.7149490334063335
07:17:17:414,07:17:21:305,WMT182,NJE838T,16.18115769912675,7.676258071478087,18.175032208481824,10.477381349578495,3.4382884082304543
07:17:21:305,07:17:21:391,NJE838T,WMT182,18.175032208481824,10.477381349578495,16.191117894767753,7.480383759497123,3.5941494903680793
07:17:25:367,07:17:25:375,WMT182,NJE838T,16.20392178337936,7.286666994322227,18.03613948911679,10.408190653406445,3.619520917944839
07:17:25:375,07:17:29:352,NJE838T,WMT182,18.03613948911679,10.408190653406445,16.21947540225477,7.094021014527971,3.7794164628627636
07:17:29:352,07:17:29:430,WMT182,NJE838T,16.21947540225477,7.094021014527971,17.879227665000364,10.333826259613794,3.640208180829048
07:17:29:430,07:17:33:328,NJE838T,WMT182,17.879227665000364,10.333826259613794,16.23445660771494,6.895609421544584,3.811378603139086
07:17:33:328,07:17:33:469,WMT182,NJE838T,16.23445660771494,6.895609421544584,17.721342971380746,10.259958377260054,3.67827064723072
07:17:33:469,07:17:37:313,NJE838T,WMT182,17.721342971380746,10.259958377260054,16.252458208565887,6.703132148369528,3.848198964314769
07:17:37:313,07:17:37:500,WMT182,NJE838T,16.252458208565887,6.703132148369528,17.554736814055296,10.174972361292134,3.70804585063102
07:17:37:500,07:17:41:289,NJE838T,WMT182,17.554736814055296,10.174972361292134,16.2662303837343,6.5015153054559205,3.892882680232147
07:17:41:289,07:17:41:516,WMT182,NJE838T,16.2662303837343,6.5015153054559205,17.389464092086623,10.088438210130745,3.758679274380802
07:17:41:516,07:17:45:281,NJE838T,WMT182,17.389464092086623,10.088438210130745,16.28407775048849,6.309212801586975,3.937565701391474
07:17:45:281,07:17:45:516,WMT182,NJE838T,16.28407775048849,6.309212801586975,17.242533927070397,9.963388397553782,3.777782091199462
07:17:45:516,07:17:49:266,NJE838T,WMT182,17.242533927070397,9.963388397553782,16.300245711833462,6.110518873710923,3.9664229033641267
07:17:49:266,07:17:49:516,WMT182,NJE838T,16.300245711833462,6.110518873710923,17.09577760414872,9.84453740268449,3.817822071077777
07:17:49:516,07:17:53:250,NJE838T,WMT182,17.09577760414872,9.84453740268449,16.31738760930667,5.917845657322794,4.0030986806675
07:17:53:250,07:17:53:508,WMT182,NJE838T,16.31738760930667,5.917845657322794,16.980899655970436,9.691448523406692,3.831491462470528
07:17:53:508,07:17:57:227,NJE838T,WMT182,16.980899655970436,9.691448523406692,16.333063313847305,5.718389340301396,4.025529927678193
07:17:57:227,07:17:57:477,WMT182,NJE838T,16.333063313847305,5.718389340301396,16.890657767936588,9.50254281288768,3.825013605115407
07:17:57:477,07:18:01:219,NJE838T,WMT182,16.890657767936588,9.50254281288768,16.347815119055017,5.520265331292579,4.019105880897414
07:18:01:219,07:18:01:445,WMT182,NJE838T,16.347815119055017,5.520265331292579,16.836000897457257,9.305202586819169,3.8162907885153814
07:18:01:445,07:18:05:203,NJE838T,WMT182,16.836000897457257,9.305202586819169,16.360698365549716,5.315717852006074,4.017698463815376
07:18:05:203,07:18:05:406,WMT182,NJE838T,16.360698365549716,5.315717852006074,16.81707218844735,9.087926105985868,3.799714749506796
07:18:05:406,07:18:09:188,NJE838T,WMT182,16.81707218844735,9.087926105985868,16.37573642776451,5.107410611016093,4.004907097468302
07:18:09:188,07:18:09:375,WMT182,NJE838T,16.37573642776451,5.107410611016093,16.820264806475798,8.866248225026679,3.7850317948440644
07:18:09:375,07:18:13:172,NJE838T,WMT182,16.820264806475798,8.866248225026679,16.391046579987517,4.899732390257166,3.9896711836224084
07:18:13:172,07:18:13:336,WMT182,NJE838T,16.391046579987517,4.899732390257166,16.833439374448904,8.63780424875382,3.7641589503999406
07:18:13:336,07:18:17:156,NJE838T,WMT182,16.833439374448904,8.63780424875382,16.405269518191833,4.685608734466979,3.9753212208519995
07:18:17:156,07:18:17:305,WMT182,NJE838T,16.405269518191833,4.685608734466979,16.84690424874918,8.407331024285641,3.747833779367426
07:18:17:305,07:18:21:148,NJE838T,WMT182,16.84690424874918,8.407331024285641,16.42178087844437,4.467238526978781,3.9629608586652902
07:18:21:148,07:18:21:273,WMT182,NJE838T,16.42178087844437,4.467238526978781,16.852538618970183,8.169253653951168,3.726991847503196
07:18:21:273,07:18:25:133,NJE838T,WMT182,16.852538618970183,8.169253653951168,16.454133390515796,4.249253344176747,3.9401940503852537
07:18:25:133,07:18:25:258,WMT182,NJE838T,16.454133390515796,4.249253344176747,16.85534008506169,7.9373284120446845,3.7098334892522513
07:18:25:258,07:18:29:117,NJE838T,WMT182,16.85534008506169,7.9373284120446845,16.544618906467296,4.028663262771433,3.92099616168779
